sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1ee	A16	A16e	A1cl	A3	A16d	A1gb	A1oc	1890_A	73342_A	A1oa	A1eq	A1z	A1ob	A13f	7561_A	A1en	73335_A	35647_A	73341_A	488203_A	A1ep	35650_A	A1hw	73334_A	3171387_A	60375_A	76466_A	A1lr	A1gc	35927_A	1770033_A	A1do	3171388_A	3692346_A	7168_A	60374_A	72463_A	76398_A	1477_A	A1mg	A1du	A1bw	A1jd	905679_A	443458_A	59779_A	A1ma	3171389_A	A1bf	3847_A	54515_A	914813_A	3262_A	76514_A	A1bx	A1bv	A1jt	1770254_A	1770045_A	70038_A	6823_A	1767146_A	3692352_A	55167_A	73970_A	A1hv	169169_A	2178761_A	3692355_A	3692354_A	3171391_A	3179328_A	A1eb	33849_A	33862_A	35659_A	C3ae	C3bj	C3p	C3k	C3	C3ba	C3cv	C3f	C3h	53_C	C50f	175_C	C3j	62_C	C3ok	3401988_C	794_C	406_C	470_C	33163_C	173_C	C3ph	69_C	33180_C	245_C	33164_C	33171_C	33162_C	172_C	C21cf	33161_C	C21	400_C	3171428_C	C3zx	1767185_C	C3xu	46446_C	462_C	C3zw	171_C	224_C	46470_C	1767460_C	46431_C	1767219_C	915365_C	1768387_C	178_C	922205_C	914778_C	3204272_C	C3us	922155_C	C3pc	C3.10	3692348_C	C3pb	1768394_C	C3ur	32867_C	3202148_C	183_C	41012_C	1768407_C	C3cl	914782_C	3692353_C	2216353_C	C3gj	D1	D1u	D4	D1mu	D1ly	D1ih	D17i	D2	3202006_D	D17r	D17s	3692345_D	D1r	15547_D	D17aq	D2.2	D1jb	D17d	71638_D	3204580_D	D17ap	3692349_D	3692347_D	873412_D	873409_D	73596_D	3692351_D	D17e	21103_D	2896_D	D17ao	D17ar	71640_D	935903_D	D17c	3692356_D	D2c	21101_D	D5m	873424_D	21102_D	914826_D	24647_D	3201997_D	26079_D	71633_D	3173116_D	212507_D	104620_D	10417_D	3692350_D	873449_D	D10
187501	712_T12	712-T12_S209_L001_R1_001.fastq.gz	05e9634d92bf5f7995c2889bb8088b42c46a1ad667084221fb77e889e22f07bc	712-T12_S209_L001_R2_001.fastq.gz	2e39f52ce31c990fd321a149c9b3cab642de1c1946e21d3042dbce11f8bcdc8a	955	20240307T041644_cdube	1.2720849084036057	1.0441116603663856	0.013434137830764758	1.0412619947659203	0.012997964524571096	0.0	0.0	0.0028496656004652517	0.00043617330619366096	1.0	0.0007269555103227683	0.00011631288165164292	0	0.10869438790346031	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.49097300	-149.88828060	20210202	1	0.0011340505961035185	0.0002907822041291073	0	0	0	0	0	0.00014539110206455364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011631288165164292	0	0.610758941552777	0.11986042454201803	0.053416690898517014	0.03672579238150625	0.028380343123000872	0	0	0.01674905495783658	0.005699331200930503	0.015615004361733062	0	0	0	0.013666763594068043	0.007676650189008432	0.01157313172433847	0	0	0	0.00956673451584763	0	0	0.008432683919744112	0.013492294271590578	0	0.008258214597266647	0.0071823204419889505	0.009072404768828148	0	0.008723466123873218	0.011834835708054667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014539110206455365	0	0	0	0	0	0.00017446932247746437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187507	721_T12	721-T12_S208_L001_R1_001.fastq.gz	0ee1b8c23327b645e5ca340c32971f78141472a26b0f1065277d2b6b2c16736d	721-T12_S208_L001_R2_001.fastq.gz	60d044ff6cdf06ce060997acd31e41c72e1ab2cfd3200c33f8cc17dc74a8674b	955	20240307T041644_cdube	1.3012597928085632	1.0681837747869256	0.014778890578815967	1.067322868539616	0.014549315579533388	0.0	0.0	0.000860906247309668	0.00022957499928257812	1.0	0.000746118747668379	0	0	0.0949866559531667	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.49097300	-149.88828060	20210202	1	0.0001721812494619336	0.00014348437455161134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6105260137171062	0.12778718397566505	0.05225700921169685	0.03592848738772348	0.023158378052630067	0.006829856228656699	0.009843028094240537	0.013831893706775332	0.0070881281028495995	0.013344046833299854	0.007776853100697334	0	0	0.01228226246161793	0.007375096851952822	0.011105690590294717	0	0	0	0.008896031222199903	0	0	0.007002037478118633	0.014864981203546934	0	0.009096909346572158	0.0077481562257870115	0	0	0	0.01064654059172956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017792062444399804	0.0001721812494619336	0	0	0	0	0.00022957499928257812	0	0	0	0.00011478749964128906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187425	312_T0	312-T0_S115_L001_R1_001.fastq.gz	789d90e56427281211e18d0fe4a23e3f8e2180bb614730155e05f0d91773c19b	312-T0_S115_L001_R2_001.fastq.gz	bde226e4f840cd661a13edf06054d62689d4aa51308c9c88379f8d7168c8c7cf	955	20240307T041644_cdube	1.3338935868480488	1.0859288828194757	0.016702557907453123	1.0819633384106309	0.016177320237407426	0.0	0.0	0.003965544408845003	0.0005252376700456957	1.0	0.0007090708545616891	0	0	0.08167445769210568	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.003256473554283313	0	0	0	0	0	0	0.00021009506801827828	0.00010504753400913914	0	0	0	0	0	0.00013130941751142392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010504753400913914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5709333473396712	0.13267503545354273	0.048715793896738274	0.041152371448080254	0.03332633016439939	0.008823992856767687	0.011450181206996165	0.023031671831503755	0.010846157886443615	0.015310678081832028	0.009848206313356794	0	0	0.012526918430589841	0.010163348915384212	0.011712800042019014	0	0	0	0.010557277167918483	0	0	0.007983612584694575	0.006276590157046063	0	0	0	0.007931088817690005	0	0.005462471768475235	0	0.007327065497137455	0	0.009375492410315668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007615946215662587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187503	714_T12	714-T12_S256_L001_R1_001.fastq.gz	1de27a26dd74390b30cf0ff70e7d3927200e79868bee54c48cfffa58192b1f13	714-T12_S256_L001_R2_001.fastq.gz	dbfac20217ff107b9704029dc5085130c3b1779a1db65bc6b84dbe7aef03bde2	955	20240307T041644_cdube	1.353304552314766	1.0891509599522655	0.018391772840546137	1.088343687480257	0.01821627882489207	0.0	0.0	0.0008072724720087045	0.0001754940156540662	1.0	0.0007721736688778912	0	0	0.09831174756940787	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48062060	-149.80335620	20210202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5686708083254362	0.14278193113614826	0.04819065669860658	0.04257484819767646	0.027377066442034328	0.010459443332982345	0.011933593064476502	0.018497069249938578	0.011231617001860237	0.013828928433540416	0.010880628970552104	0	0	0.013372643992839843	0.00877470078270331	0.00975746727036608	0	0	0	0.01017865290793584	0	0	0.006738970201116142	0.008704503176441683	0	0.009792566073496893	0.008248218735741112	0.006458179776069636	0	0	0.011231617001860237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031588922817731913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187508	721_T27	721-T27_S227_L001_R1_001.fastq.gz	d9d3a073a1cf196dcb0f1d00d086eaa85f925bfd811c92b6e297ab436693904b	721-T27_S227_L001_R2_001.fastq.gz	c95d3201da058a54cf61f1aafec4b5a0255c4c395eff4fbceae5f820bb70dfa0	955	20240307T041644_cdube	1.304109898169304	1.0581929987870582	0.012721784999012721	1.0548362528560549	0.012214041917012215	0.0	0.0	0.003356745931003357	0.0005077430820005078	1.0	0.0007616146230007616	0	0	0.11962991170911962	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.49097300	-149.88828060	20230418	1	0	0	0.0002538715410002539	0.000676990776000677	0	0.0002538715410002539	0.00028207949000028207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5592225889255592	0.1276973851231277	0.05091534794505091	0.04394798454204395	0.03748836422103749	0	0	0.023976756650023977	0.005810837494005811	0.015204084511015204	0.0062903726270062904	0	0	0.014809173225014809	0.007475106485007475	0.010295901385010296	0	0	0	0.009111167527009112	0	0	0.010465149079010465	0.021804744577021806	0	0.005246678514005247	0.007954641618007954	0.00897012778200897	0	0.008405968802008406	0.010436941130010436	0.006826323658006827	0	0.005331302361005331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008462384700008462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187442	336_T0	336-T0_S114_L001_R1_001.fastq.gz	08495e6c2f350a427019ab474acd5c561cab6c73dea7117178c4db8fae409661	336-T0_S114_L001_R2_001.fastq.gz	cdf5271b76b460048693454667f7647bf3549129c6a3bf451e72840cfa80e102	955	20240307T041644_cdube	1.378946376401847	1.0973518047309396	0.019476643734489367	1.0893726635881005	0.018754123079822826	0.0	0.0	0.007979141142839192	0.000722520654666541	1.0	0.0008795903622027455	0.00021989759055068638	0	0.09596959130462099	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.0034241196242892594	0	0	0	0	0	0	0.00025131153205792733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021989759055068638	0	0	0.00018848364904344549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5652938774228002	0.14400150786919236	0.0473722237929193	0.037068450978544276	0.02475418590770584	0.014293343385794615	0.016994942355417333	0.017246253887475263	0.01269123236892533	0.014293343385794615	0.010837809819998115	0.006911067131593001	0	0.011843055948229824	0.009047215154085382	0.01102629346904156	0	0.0054974397637671596	0	0.00929852668614331	0	0	0.006408444067477146	0.008481764206955046	0	0.004586435460057174	0	0.006565513775013351	0	0	0	0	0.006062890710897497	0.004994816699651306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034555335657965005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187446	341_T27	341-T27_S231_L001_R1_001.fastq.gz	6b18f347f22fb35fb521a6145419a3dce91464113d6f7027408212d4e5c3b605	341-T27_S231_L001_R2_001.fastq.gz	ee838e15902433902cbccaf6d8b1fce3338391088df09460e1d98b96be82dd30	955	20240307T041644_cdube	1.3570721166831727	1.090123345637886	0.018216740193871733	1.0889529125776538	0.01800666246511209	0.0	0.0	0.001170433060232286	0.00021007772875964107	1.0	0.0007502776027130038	0	0	0.09924672128687614	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.54999310	-149.88336240	20230418	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5378590078328982	0.14102217820593618	0.056210797995258244	0.04330602322859458	0.03313225893580625	0.012964796974880706	0.016536118363794605	0.018156717985654693	0.011704330602322859	0.014585396596740794	0.011164130728369496	0.008703220191470844	0	0.012544641517361423	0.008643197983253803	0.011404219561237657	0	0	0	0.011044086311935417	0	0	0.006812520632634074	0.006092254134029591	0	0.0053719876354251074	0	0	0	0.005311965427208067	0.011224152936586537	0.004561687824495063	0.006212298550463672	0.005251943218991027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018006662465112092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187523	754_T12	754-T12_S258_L001_R1_001.fastq.gz	25b869b636a2af64a911b0380e81f188f7426b85af6f5de540caee9fe96c408a	754-T12_S258_L001_R2_001.fastq.gz	c18912a7849edfe19e0efe6f35214188f43aa940646b7d2da67721d46c42830e	955	20240307T041644_cdube	1.354476333995479	1.080656209329406	0.01835742174121515	1.0793889992465238	0.0180491814507843	0.0	0.0	0.0012672100828823893	0.00030824029043085145	1.0	0.0009589697924515378	0	0	0.10209603397492979	0.00017124460579491746	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48062060	-149.80335620	20210202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5401739845194876	0.1475101034317419	0.05195561339817796	0.04493458456058634	0.024727721076786082	0.013117336803890678	0.014042057675183232	0.014418795807932051	0.01215836701143914	0.015240769915747654	0.010480169874648948	0.006575792862524831	0	0.01373381738475238	0.008459483526268923	0.010377423111171999	0	0.005342831700801425	0	0.009178710870607575	0	0	0.005822316597027193	0.007911500787725187	0	0	0.007877251866566203	0	0	0	0.011199397218987602	0	0	0.008836221659017741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012089869169121173	0	0	0	0	0	0.0015069525309952736	0	0	0.0007192273443386533	0.0005137338173847524	0	0.0009247208712925542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017124460579491746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187561	934_T27	934-T27_S196_L001_R1_001.fastq.gz	cca42619b15c8126fccf6e7b01ea7be6224307bfe604d169d551d3c5a57eae46	934-T27_S196_L001_R2_001.fastq.gz	e90149d663548681c0fc14cce1f87804ce51ad68fe12e2b518a7ffe0c6e14665	955	20240307T041644_cdube	1.3307740195061215	1.081759701182818	0.01608217472504669	1.0809988240990525	0.015874662793110603	0.0	0.0	0.0007608770837656499	0.00020751193193608634	1.0	0.0012796569136058658	0	0	0.11119181019575293	0.0016946807774780384	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48062060	-149.80335620	20230418	1	0.00031126789790412947	0	0.00024209725392543405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5346890779553157	0.1325655391851698	0.06560835581379262	0.035277028429134674	0.01684305180881234	0.008127550667496715	0.0098568167669641	0.013073251711973438	0.00895759839524106	0.008888427751262364	0	0	0	0.009787646122985405	0.008335062599432801	0.008888427751262364	0	0	0	0.007712526803624542	0	0	0.004807359756519333	0.039392681745867054	0	0	0.004772774434529985	0.00712457632980563	0.005014871688455419	0	0	0	0	0	0	0	0	0.004288579926679117	0	0	0	0	0	0	0.010513937884761708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041951995573078785	0.004219409282700422	0	0.0013142422355952134	0	0	0.0020405339973715154	0.00020751193193608634	0.0005187798298402158	0.0012104862696271702	0.0007262917617763021	0	0.0012104862696271702	0	0	0	0	0.0003458532198934772	0.0004150238638721727	0	0	0	0	0.00020751193193608634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003458532198934772	0	0	0.00020751193193608634	0	0	0	0	0	0
187433	331_T0	331-T0_S106_L001_R1_001.fastq.gz	45a541f43bb41850fba6af13f4787247aa42ab707c052c83a1b4f5a9e380bfda	331-T0_S106_L001_R2_001.fastq.gz	de8bc8c2f5641c6e4bbb6941736e53afa6eec0d9a0b996f810d6bcd96289308e	955	20240307T041644_cdube	1.4244814490213262	1.1252312786055116	0.020612198526308956	1.1186094069529653	0.01993053526795858	0.0	0.0	0.006621871652546499	0.0006816632583503749	1.0	0.0012010257409030415	0.0021099100853702087	0	0.08293569643262894	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.026909468627260038	0	0	0	0	0	0	0	0.0016879280682961665	0	0	0	0	0	0.0010062648099457916	0	0	0	0	0	0	0	0	0	0	0	0	0.0006167429480312916	0.0002596812412763333	0	0	0	0	0	0	0	0	0.00038952186191449994	0.00012984062063816666	0	0	0	0	0.00012984062063816666	0	0	0	0.00022722108611679165	0	0	0.0004219820170740416	0	0	0	0	0	0.0002596812412763333	0	0.00022722108611679165	0	0	0	0	0	0.00022722108611679165	0	0	0	0	0.0002596812412763333	0	0	0	0	0	0	0	0	0.5204985879832505	0.1276333300873178	0.04583373908527283	0.04210082124192554	0.03612815269256987	0.01876196968221508	0.016522218976206707	0.022494887525562373	0.015061511994027332	0.014801830752750999	0.015386113545622748	0.010224948875255624	0	0.011880416788392249	0.009802966858181583	0.010809231668127374	0	0.00564806699776025	0	0.00977050670302204	0	0	0.007368455221215957	0.006946473204141916	0	0	0	0.005485766221962541	0	0.005096244360048041	0	0.008309799720842666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006816632583503749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187506	721_T0	721-T0_S176_L001_R1_001.fastq.gz	50b540a29e5b7c779e0491e5b9806c9fa32799765adb68c540f84f93de4bd910	721-T0_S176_L001_R2_001.fastq.gz	f5951a35f867c27e15dfec005659bd503b3116a75b18d5bb899eab6feaf4f692	955	20240307T041644_cdube	1.33289604197997	1.0692093559018334	0.01638242728698045	1.0628099702428566	0.015742488721082776	0.0	0.0	0.006399385658976738	0.0006399385658976738	1.0	0.0014718587015646498	0.0039036252519758104	0	0.07628067705500272	0.0025917511918855793	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.043483825552746935	0.001855821841103254	0	0	0	0	0	0.004927526957412089	0.0020158064825776725	0	0	0.0008959139922567434	0	0	0.0013758679166799986	0	0.0011838863469106967	0	0	0	0	0	0	0	0	0	0	0.0010878955620260455	0.0003199692829488369	0	0.0003839631395386043	0	0	0	0	0	0	0.000415960067833488	0	0	0	0	0	0	0.0006079416376027901	0	0	0.0003199692829488369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025597542635906955	0	0	0	0.0003839631395386043	0.0003199692829488369	0	0	0	0	0	0	0	0	0	0.5783124820017278	0.10443797395450037	0.04821937094038972	0.03263686686078136	0.017438325920711612	0.004479569961283717	0	0.011646881899337663	0.004511566889578601	0.010367004767542315	0	0	0	0.010814961763670687	0.004543563817873484	0.010271013982657664	0	0	0	0.006527373372156273	0	0	0.006559370300451156	0.01775829520366045	0	0	0.005951428662848366	0	0	0	0.008031229002015807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04166000063993856	0.0021117972674623234	0.0005759447093079065	0	0	0.0010558986337311617	0.003839631395386043	0	0	0.0016958371996288355	0.0013438709883851151	0	0.001983809554282789	0.0018878187693981377	0	0.0003839631395386043	0	0.000415960067833488	0	0	0	0	0.00047995392442325537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022397849806418584	0	0	0	0	0	0	0
187502	714_T0	714-T0_S185_L001_R1_001.fastq.gz	01bdad54f162e65ce8ffa04c35e1530e3da1face285ca1306381a5a53f9a5a2b	714-T0_S185_L001_R2_001.fastq.gz	ab75e5ceb341b0c58a3ebb11b11c6e37863d5e540d46e40f0b713ad27583d8e1	955	20240307T041644_cdube	1.3753683827542296	1.0781517191195198	0.019719847189376024	1.0732035655812262	0.019137711478988538	0.0	0.0	0.004948153538293615	0.0005821357103874841	1.0	0.0014189557940694924	0	0	0.08768419137711479	0.0027651446243405495	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.0004729852646898308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.521811897398581	0.11373476441695471	0.04842641440785883	0.0405675823176278	0.022921593596507184	0.011315262870656722	0.013389121338912133	0.01699108604693469	0.01084227760596689	0.013025286519919957	0.00938693832999818	0.005857740585774059	0	0.011569947243951247	0.006912861560851373	0	0	0.005202837911588139	0	0.00858650172821539	0	0	0.00534837183918501	0.008149899945424777	0	0.004438784791704566	0.0053847553210842275	0	0	0.00924140440240131	0.010514826268873931	0	0.005166454429688922	0.004438784791704566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05759505184646171	0.0013825723121702748	0.002583227214844461	0	0	0.0012006549026741858	0.0076041477169365105	0.0008732035655812261	0	0.0040749499727123885	0.002801528106239767	0	0.003274513370929598	0.0018919410587593232	0	0.0012006549026741858	0	0.0009459705293796616	0	0	0	0	0	0	0	0	0	0	0.00040021830089139533	0	0	0	0	0	0	0	0	0.0004729852646898308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187512	742_T12	742-T12_S257_L001_R1_001.fastq.gz	4bf05a9f24c4789778ae45cb282bbdafa9a86aa7dee6752bb5c1d4b8783ac8a9	742-T12_S257_L001_R2_001.fastq.gz	3a5fccf0859edd76d7ea42b2cf79eb0cbf377833a584f0b7033f1417def1e8c3	955	20240307T041644_cdube	1.384087349120059	1.084677047820879	0.020178752418686077	1.0840781350778586	0.02004054178568138	0.0	0.0	0.0005989127430203631	0.00013821063300469916	1.0	0.0017506680180595228	0	0	0.09739242605731137	0.0009674744310328941	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48062060	-149.80335620	20210202	1	0.0002764212660093983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4998157191559937	0.12710771215332167	0.047360176909610245	0.04583985994655856	0.025108264995853682	0.015756012162535703	0.015848152584538838	0.016032433428545104	0.013452501612457386	0.015663871740532572	0.011886114438404129	0.009075831567308578	0.009075831567308578	0.012991799502441722	0.008476918824288216	0.010780429374366535	0	0.007048742283239658	0	0.008753340090297613	0	0	0.006403759329217728	0.006818391228231825	0	0.004100248779139408	0.005896987008200498	0	0	0	0	0.012208605915415092	0.005712706164194232	0.004146318990140975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04081820694738782	0	0	0	0	0	0.005252004054178568	0.0003224914770109647	0	0.002027089284068921	0.002027089284068921	0	0.00216529991707362	0	0	0	0	0.00046070211001566385	0.00018428084400626556	0	0	0	0	0	0	0	0	0.0003224914770109647	0.0002764212660093983	0	0	0	0	0	0	0	0	0	0	0.0002764212660093983	0.00023035105500783193	0	0	0	0	0	0	0	0	0	0	0	0
